demand_level,cap_key,year,run_id,delivered_twh,generation_twh,twh_biomass,share_biomass_pct,twh_black_coal,share_black_coal_pct,twh_brown_coal,share_brown_coal_pct,twh_gas_ccs,share_gas_ccs_pct,twh_gas_unabated,share_gas_unabated_pct,twh_liquid_fuel,share_liquid_fuel_pct,twh_solar,share_solar_pct,twh_water,share_water_pct,twh_wind,share_wind_pct,gw_biomass,gw_black_coal,gw_gas_ccs,gw_gas_unabated,gw_solar,gw_water,gw_wind,gw_storage_battery,gw_storage_water,r_total_pct,r_vre_pct,use_mwh,residual_co2e_t,captured_co2_t,intensity_delivered_t_per_mwh,intensity_generated_t_per_mwh,demand_marginal_aud_per_mwh,co2_cap_dual_raw,objective_weight,implied_carbon_price_aud_per_t,share_min_dual_raw,rec_co2_cap_annual_t,rec_annual_residual_co2e_t,rec_model_status,rec_objective_value,rec_solve_s,rec_wall_clock_s,rec_lp_rows,rec_gurobi_barrier_iterations,rec_status,existing_fleet_fom_aud_per_yr,cost_per_mwh_excl_fuel_carbon,diagnostic_bundled_cost_per_mwh,diagnostic_fuel_cost_per_mwh,tolerance_robust,annual_generation_twh,diagnostic_carbon_cost_per_mwh,carried_capex_aud_per_yr,demand_scalar,cap_mult,avg_cost_aud_per_mwh,total_cost_aud_per_yr,gw_brown_coal,rec_renewable_share_min,gw_liquid_fuel,rec_pdlp_final_gap_rel,rec_pdlp_final_pinf_rel,rec_pdlp_final_dinf_rel
d105,i005,2040,idm_d105_i005_2040,249.5778955026432,267.69717040146475,1.7108581974776622,0.6391020849835255,0.04405375602960393,0.016456563946319128,0.0,0.0,18.181388529787643,6.7917746394259835,3.3780845574785294,1.261905216410179,1.1048693988166724e-07,4.12731071142703e-08,115.70932336912948,43.22396205966634,12.769519999999709,4.770136337582236,115.90394188107516,43.2966630567123,0.28838473705010004,0.2816221846641347,5.12990595196613,6.025801082215543,55.68926512276728,5.776526866665004,41.409535101693535,31.4698642397564,7.041804292885539,91.92986353894439,86.52062511637864,0.0,2267622.796082703,7622215.070466577,0.009085831866302789,0.008470850822524403,192.70576079030906,-866.3421524945577,1.0,866.3421524945577,0.0,2267622.7960825237,2267622.7960827043,Optimal,22409263700.0,10486.069079000037,11114.810459900182,12598724,179.0,completed,2472242293.600904,99.31464299477386,98.92323859477264,9.995807037053062,True,249.5778955026432,0.0,120176077.00008881,1.05,0.05,109.31045003182692,27281472075.3902,0.0,,0.0,,,
d105,i005,2050,idm_d105_i005_2050,264.53520258224773,281.8825557030272,1.710858197477701,0.6069400758804485,0.0,0.0,0.0,0.0,12.961057428665995,4.598034595060542,1.6620693074055555,0.5896318426872083,0.0,0.0,103.23938790250644,36.62496518985468,9.833819999998909,3.488623116628462,152.47536286697263,54.09180517988867,0.3239696379703457,0.0,5.619959692354774,10.662930587132008,52.05971384714497,5.776526866665004,46.84960426170806,28.920986581588007,8.642038283775381,94.81233356225226,90.71677036974334,0.0,1261886.2357102167,5433686.6021043435,0.004770201558780739,0.004476638267178394,202.1932315703187,-2359.767660972615,1.0,2359.767660972615,0.0,1261886.2357101655,1261886.2357102179,Optimal,19135540200.0,3414.0648479000665,4038.748902599793,12646736,197.0,completed,2104625322.0517738,111.99349822264983,79.7800580586683,6.340744348375962,True,264.5352025822477,0.0,8094313688.318074,1.05,0.05,118.3342425710258,31303572830.943153,0.0,,0.0,,,
d105,i025,2030,idm_d105_i025_2030,198.38793790272337,205.05776815132333,0.170586558638142,0.08318951297287935,10.94525044008734,5.3376424306004555,4.180048352961654,2.038473543648913,0.0,0.0,11.720390352050769,5.7156529390301625,0.0,0.0,50.1416057469184,24.45242928320383,12.988939999998662,6.334283317866511,114.91094670066835,56.03832897267724,0.032,5.476405949839433,0.0,7.362764198977829,24.541410249044674,6.8853,35.83850652669254,15.109775371801444,6.075,86.90823108672046,80.49075825588106,0.0,19610529.200514384,0.0,0.09884940288118786,0.09563416873845376,130.8220440508357,-136.97935503009555,1.0,136.97935503009555,0.0,19610529.20052018,19610529.200514384,Optimal,7007548330.0,30108.87248359993,30733.298618100118,12030866,159.0,completed,3122874150.995599,60.585187468074224,54.002103046336266,9.158165696637962,True,198.38793790272337,0.0,0.0,1.05,0.25,69.74335316471219,13836240016.768627,1.9467340793915386,,0.0,,,
d105,i025,2040,idm_d105_i025_2040,249.5778955026432,264.9442703523017,1.7108581974776413,0.6457426670154742,1.5798464474201934,0.5962938716581566,0.2808140550082389,0.10598985765377558,0.0,0.0,25.38228492159222,9.580235453984676,1.69183126693803e-07,6.385611829568413e-08,108.95185663941486,41.12255626231863,12.769519999999613,4.819700378128474,114.26908992220578,43.12948144538468,0.2596954002279146,2.4011604879759374,0.0,9.985182637498479,50.412871289943,5.776526866665004,40.14322686788721,29.289994068972568,6.207427587204175,89.71748075284725,84.2520377077033,0.0,11338113.980414703,0.0,0.045429159331518705,0.042794335447745996,175.4877080190673,-324.60561889126166,1.0,324.60561889126166,0.0,11338113.980412615,11338113.980414707,Optimal,18078947100.0,9156.023584899958,9783.349148900248,12598724,176.0,completed,2691937570.951662,83.19155424696517,81.89032843730357,9.966252996056479,True,249.5778955026432,0.0,120176077.00008881,1.05,0.25,93.15780724302165,23250129481.354237,1.16,,0.0,,,
d105,i025,2050,idm_d105_i025_2050,264.53520258224773,278.76842331377424,1.7108581974776815,0.6137202259640381,0.7277817758486745,0.2610703777699754,0.0,0.0,6.704314056005405,2.4049761362172677,13.939725291725912,5.000467816986479,0.0,0.0,99.51914191493687,35.69957484134449,9.83381999999885,3.527594654768401,146.33278207778082,52.492595946949336,0.29104534537903004,1.6386573866110383,1.3652564055068015,10.74273051754953,49.284674892657726,5.776526866665004,44.211637172224016,27.858894000496992,6.204744692870431,92.33348566902629,88.19217078829382,451.6604840987778,6309431.178550147,2810661.218261868,0.023851007793900158,0.02263323479592386,179.0956289765981,-517.8321417953655,1.0,517.8321417953655,0.0,6309431.178550828,6309431.178550148,Optimal,14634837900.0,12093.189940999728,12726.455056599807,12646736,247.0,completed,2279917888.948035,93.71102923544223,62.601052989213024,8.106851896107036,True,264.5352025822477,0.0,8094313688.318074,1.05,0.25,101.81788113154926,26934413811.6296,0.0,,0.0,,,
d105,i100,2030,idm_d105_i100_2030,198.38793790272337,202.68290558754808,0.2451239590860606,0.12093963147779144,58.243193706160525,28.736115429824743,19.960007441134042,9.847898806893902,0.0,0.0,3.1603209499492126,1.5592439533999696,0.0,0.0,44.8537424552425,22.130007622112018,12.988939999997907,6.408502958029376,63.23157707597783,31.197291598262193,0.032,10.87563204128438,0.0,3.581677187636413,19.858791104575754,4.6314411696414455,19.71910506053552,14.605518732489237,6.075,59.85674180988138,53.327299220374215,41.14441940956889,78442116.80206977,0.0,0.3953976115248131,0.3870189080558005,76.08460059901076,-16.75555046199006,1.0,16.75555046199006,0.0,78442116.80208072,78442116.80206975,Optimal,2865884530.0,2282.1448415000923,2910.611505799927,12030866,144.0,completed,3179646649.4848676,31.575115293277058,33.59368509027291,18.045989019650214,True,198.38793790272337,0.0,0.0,1.05,1.0,49.62110431292727,9844228561.097574,3.37,,0.0,,,
d105,i100,2040,idm_d105_i100_2040,249.5778955026432,259.6951510646761,0.22432913275216546,0.08638171788440406,21.765436744262896,8.381148687232244,8.736987533859818,3.364324477388453,0.0,0.0,37.41616566320643,14.407725947061703,1.536459007729435e-07,5.916394670560428e-08,86.41669579993228,33.276206908618995,12.769519999999376,4.917119148219743,92.36601603701722,35.5670930544305,0.032,3.4085611664826456,0.0,13.87937350870724,37.45808002562956,5.776526866665004,31.914343590938817,21.472209414892664,6.075,73.84680082915365,68.84329996304949,0.0,44990730.35026131,0.0,0.1802672879328964,0.17324439892624924,130.9363507863222,0.0,1.0,0.0,0.0,45352455.92165046,44990730.35026131,Optimal,14514894900.0,9755.608836099971,10399.562272100244,12598724,132.0,completed,2775422905.1516023,59.475187844548614,66.91474682540415,19.041543909528936,True,249.5778955026432,0.0,120176077.00008881,1.05,1.0,78.51673175407755,19596040672.928238,1.16,,0.0,,,
d105,i100,2050,idm_d105_i100_2050,264.53520258224773,275.82488525506443,1.71085819747764,0.6202697033284551,9.97297634724841,3.615691288342627,0.0,0.0,0.0,0.0,42.19179889451621,15.296588941023234,0.0,0.0,84.56501201990726,30.658949406144835,9.833819999999658,3.565240312129922,127.55041979591526,46.243260349030926,0.2189635894847114,1.696,0.0,15.365004453146483,39.89726523139403,5.776526866665004,38.460101223019365,20.9096836154825,6.075,81.08771977063414,76.90220975517576,932.9345638721569,25237724.71420323,0.0,0.09540403117561061,0.09149908533765932,137.57132418324034,-10.390713879726889,1.0,10.390713879726889,0.0,25237724.714203313,25237724.71420323,Optimal,11388027000.0,8450.499132999685,9081.332953399979,12646736,182.0,completed,2287975161.170703,71.26785479109662,48.71125032012775,16.69068189448482,True,264.5352025822477,0.0,8094313688.318074,1.05,1.0,87.95853668558144,23268129320.95835,0.0,,0.0,,,
d110,i005,2030,idm_d110_i005_2030,207.83498256475784,219.80550314572898,1.7108581974777053,0.7783509388950205,0.07726705885279864,0.0351524678622679,0.0,0.0,5.675818878414647,2.5822005351029054,8.821191766144674,4.013180580058683,0.0,0.0,65.82543207603374,29.947126497734722,12.98893999999857,5.9092878995786675,124.70599516880685,56.734701080767735,0.3684703189164318,1.0532968777062497,1.3798205739921714,9.453977580964958,33.18419210719454,6.8853,41.05510265808351,20.84256510424359,6.075,93.36946641697614,86.68182757850246,0.0,4108872.7848708746,2379483.3998190854,0.01976988057624332,0.018693220715892318,178.92136956012905,-586.5510702852903,1.0,586.5510702852903,0.0,4108872.7848708956,4108872.784870875,Optimal,12823067000.0,7921.841905400157,8787.419522400014,12030866,172.0,completed,2825047841.3860173,84.7096425901702,79.07207007855166,7.955172109734013,True,207.83498256475784,0.0,0.0,1.1,0.05,92.66481469990421,19258990147.521107,0.0,,0.0,,,
d110,i005,2040,idm_d110_i005_2040,261.4625571932453,280.4050381991899,2.7752266060336734,0.989720664028244,0.016200560177014725,0.005777556737588436,0.0,0.0,18.890798921585077,6.73696843783731,3.5601287405877313,1.2696379364120916,1.6745676825815192e-07,5.971960038007467e-08,120.85754775767808,43.101061426658504,12.769519999999801,4.553955264858252,121.53561544567177,43.342878653748414,0.4688917196141543,0.10356522487589323,5.22938896259313,6.216774837345643,58.45475504663134,5.776526866665004,43.54725267519275,32.69654806667124,7.403743222141692,91.9876160092934,86.44394008040692,0.0,2375604.8339912565,7919622.4203312425,0.009085831866302227,0.00847204761101229,198.97753843770565,-871.5578341384235,1.0,871.5578341384235,0.0,2375604.833991215,2375604.8339912584,Optimal,24643927600.0,9240.704654200003,9836.73031949997,12598724,160.0,completed,2462983331.6919155,102.27622226013236,102.36464419852025,9.968075210434842,True,261.4625571932453,0.0,120176077.00008881,1.1,0.05,112.2442974705672,29347681047.013817,0.0,,0.0,,,
d110,i005,2050,idm_d110_i005_2050,277.13211699092614,294.810524408134,2.920250393408721,0.9905516091297824,0.0,0.0,0.0,0.0,14.668551218659466,4.975586013460092,1.5109662667741806,0.5125211421158112,0.0,0.0,105.2204476490327,35.69087225100761,9.833819999998525,3.3356407542576876,160.65648888026035,54.494828230029015,0.5335871840839206,0.0,6.486062801277422,10.662930587132008,52.6146158020895,5.776526866665004,48.959762345892024,29.769684016367325,8.808469050676777,94.51189284442408,90.18570048103662,0.0,1321976.0564583694,6149522.187350942,0.0047702015587809095,0.004484154896140117,205.759634093857,-2410.2709750158774,1.0,2410.2709750158774,0.0,1321976.0564582688,1321976.0564583708,Optimal,21563518400.0,6842.679359099828,7465.9916511001065,12646736,233.0,completed,2097770779.304182,114.33383939463889,84.32439249188087,6.767540832503175,True,277.13211699092614,0.0,8094313688.318074,1.1,0.05,121.10138022714206,33561081872.870964,0.0,,0.0,,,
d110,i010,2030,idm_d110_i010_2030,207.83498256475784,217.55963245847528,1.7108581974776884,0.7863858649440553,1.3644358006793083,0.627154856468942,0.0,0.0,0.0,0.0,17.586738791305063,8.083640605828736,0.0,0.0,62.38773466530715,28.676153733259703,12.988939999998768,5.970289549224126,121.52092500370732,55.85637539027445,0.3363565244712386,2.675048145250844,0.0,10.34727792009806,30.77325101187586,6.8853,39.21635104976044,19.117972018987363,6.075,91.28920453770235,84.53252912353415,0.0,8217745.569742352,0.0,0.039539761152489535,0.037772382113721574,167.11848833819562,-365.6392967094192,1.0,365.6392967094192,0.0,8217745.569741791,8217745.569742353,Optimal,10846775500.0,15744.026635999791,16412.743238400202,12030866,161.0,completed,2859715062.085638,74.37850378552646,69.54343672144007,8.924479220161485,True,207.83498256475784,0.0,0.0,1.1,0.1,83.30298300568795,17313274020.57947,0.0,,0.0,,,
d110,i010,2040,idm_d110_i010_2040,261.4625571932453,279.55588369858344,3.777567477066002,1.3512745384171443,0.803302073911187,0.28734937118236636,0.10895230926145613,0.03897335581708889,15.288340282022313,5.468795748368569,7.9512542666629,2.844245007998446,1.7090948512945403e-07,6.11360715676184e-08,119.33759934422831,42.688280341435366,12.769519999999838,4.567787961053221,119.51934777452198,42.75329361459173,0.6022913904872695,1.4495196344341834,3.3620243730534467,7.137436166443891,57.52042611952551,5.776526866665004,42.507490985720146,32.26921104459868,6.619162849890286,91.36063645549747,85.4415739560271,0.0,4751209.667982672,6409357.432141777,0.018171663732605065,0.016995563123634403,193.46452927044155,-540.1610040539579,1.0,540.1610040539579,0.0,4751209.66798243,4751209.667982675,Optimal,23085419900.0,3581.5305123999715,4179.36625259975,12598724,176.0,completed,2589480280.329505,96.32346345334206,96.0840043156998,10.1239993491762,True,261.4625571932453,0.0,120176077.00008881,1.1,0.1,106.44746280251826,27832025831.07928,0.7244586646133038,,0.0,,,
d110,i010,2050,idm_d110_i010_2050,277.13211699092614,293.28948359803496,1.7108581974776769,0.5833343141012437,0.0,0.0,0.0,0.0,16.66329838215769,5.681519220442085,4.795183292947767,1.6349659845014284,0.0,0.0,103.10213629634134,35.15371060410982,9.833819999998823,3.3529398597450117,157.18418742911166,53.59353001710041,0.2858797540569951,0.0,4.91822493317078,10.955926600395225,51.417668167647484,5.776526866665004,47.96857162166732,30.07028351800767,6.727598933158322,92.68351479505648,88.74724062121024,0.0,2643952.1129166363,6985783.502952684,0.00954040311756145,0.009014820717337,190.12388282524915,-1014.5633162872293,1.0,1014.5633162872293,0.0,2643952.1129165376,2643952.1129166377,Optimal,19395664800.0,5742.395246299915,6354.026220799889,12646736,207.0,completed,2111952727.2225795,104.90550904456362,76.77215198574653,8.694804636620127,True,277.13211699092614,0.0,8094313688.318074,1.1,0.1,113.60031368118374,31482295421.299717,0.0,,0.0,,,
d110,i025,2030,idm_d110_i025_2030,207.83498256475784,214.6097744727257,1.6571634440533918,0.7721751947807938,11.847900790338718,5.52067156281572,3.554196374910508,1.656120455670207,0.0,0.0,13.788501532547834,6.424917768272566,0.0,0.0,52.235736049593214,24.339868106162026,12.988939999999205,6.052352476447872,118.53733628128282,55.233894435850814,0.24135474956941533,5.984807889873635,0.0,7.880027655042772,25.39937931662642,6.8853,37.0996113432218,15.254268195942895,6.075,86.39829021324151,79.57376254201284,0.0,20544363.924348306,0.0,0.0988494028811874,0.09572892928490191,134.52533129268627,-142.77289738615727,1.0,142.77289738615727,0.0,20544363.924354475,20544363.924348306,Optimal,8130592330.0,11734.368970000185,12503.982395899948,12030866,188.0,completed,3152996943.7881713,62.17857044771634,56.886036410150226,9.878140816489077,True,207.83498256475784,0.0,0.0,1.1,0.25,72.05671126420542,14975905329.269922,1.7834729724790848,,0.0,,,
d110,i025,2040,idm_d110_i025_2040,261.4625571932453,277.4504790575525,1.7108581974776487,0.6166355175486143,1.4734564611712169,0.5310700728203005,0.2597852996115668,0.0936330333593256,0.0,0.0,27.11565056437812,9.773149664936577,1.7090948512945403e-07,6.159999640656654e-08,114.28796434554867,41.192202923477936,12.769519999999783,4.60245015376274,119.83324401845601,43.19085857249451,0.26563855543571224,2.237145038318098,0.0,10.547681887933713,53.63541229656773,5.776526866665004,42.06005112850779,31.05832516273839,6.306153613813166,89.6021471672838,84.38306149597244,0.0,11878024.169958385,0.0,0.04542915933151918,0.04281133054916977,183.51734725306866,-354.8302576268894,1.0,354.8302576268894,0.0,11878024.169956075,11878024.169958385,Optimal,20024033000.0,14351.713546299841,14976.913777500391,12598724,168.0,completed,2677434516.9464436,85.88096094459273,85.31450592305579,10.133396704761427,True,261.4625571932453,0.0,120176077.00008881,1.1,0.25,96.01435764935415,25104159478.266968,1.16,,0.0,,,
d110,i025,2050,idm_d110_i025_2050,277.13211699092614,292.32655349915734,1.7108581974776766,0.5852558301661804,0.7307999745515183,0.2499943866897555,0.0,0.0,8.935738458293882,3.056765918570459,14.468045585552288,4.949275189807207,0.0,0.0,103.67094669282143,35.46408817532215,9.833819999998857,3.3639845174130594,152.97634459046168,52.33063598203118,0.28470334988400114,1.696,1.7670099853207921,10.99910880050694,51.00776224900672,5.776526866665004,46.16629810538745,29.694879436794448,6.248544087098463,91.74396450493259,87.79472415735333,71.48968283638195,6609880.282290883,3746145.143478264,0.023851007793901074,0.02261128933779851,183.1747478566026,-516.8200224282896,1.0,516.8200224282896,0.0,6609880.282291343,6609880.282290884,Optimal,16758475200.0,12640.839593600016,13248.796182900202,12646736,227.0,completed,2289726497.2202525,95.81312515982259,67.1926363711037,8.849149513356075,True,277.13211699092614,0.0,8094313688.318074,1.1,0.25,104.66227467317867,29005277749.263798,0.0,,0.0,,,
d110,i050,2030,idm_d110_i050_2030,207.83498256475784,213.63019235824072,0.20100687219406788,0.09409104114693463,27.247401871529846,12.754471439991091,12.568217860322356,5.883165540218426,0.0,0.0,2.73909287881985,1.2821656192803546,0.0,0.0,50.546664048994536,23.660824104971002,12.988940000001227,6.0801049966850265,107.33886882637883,50.24517725770716,0.032,8.446232464648332,0.0,5.090952258232573,23.919848800639073,5.7675868862704585,32.814795875166304,14.59957139363377,6.075,80.08019740051012,73.90600136267817,181.7699738489449,41088727.84869925,0.0,0.1976988057623875,0.1923357714334533,113.47358654741876,-82.2256336769569,1.0,82.2256336769569,0.0,41088727.84870895,41088727.84869925,Optimal,5825802650.0,2556.6855005999096,3269.174424600322,12030866,149.0,completed,3173119709.2387633,51.78954204039065,45.96673538660883,9.444689078078794,True,207.83498256475784,0.0,0.0,1.1,0.5,61.234231118469445,12726615356.873447,3.37,,0.0,,,
d110,i050,2040,idm_d110_i050_2040,261.4625571932453,274.5405535161394,1.7108581974776382,0.6231713951057734,8.440835071173291,3.074531235210422,3.0561262703957506,1.1131784471382622,0.0,0.0,32.39005711327805,11.79791353169758,1.640040513868498e-07,5.973764141085572e-08,106.65552287849277,38.84873164001355,12.769520000000155,4.651232700035141,109.51763382131773,39.891240991061636,0.22972285826782002,3.4085611664826456,0.0,11.952886254241262,47.723672803756024,5.776526866665004,37.55276763403515,27.47306290230817,6.075,84.0143767262161,78.73997263107519,0.0,23756048.339906435,0.0,0.09085831866299883,0.08653019758157472,155.72406793997934,-125.86468504909305,1.0,125.86468504909305,0.0,23756048.33991215,23756048.339906435,Optimal,17646284800.0,5143.914061400108,5724.929170000367,12598724,181.0,completed,2775422905.1516023,73.56154336753916,76.0166782363577,13.529756846188599,True,261.4625571932453,0.0,120176077.00008881,1.1,0.5,87.09130021372776,22771114063.16589,1.16,,0.0,,,
d110,i050,2050,idm_d110_i050_2050,277.13211699092614,291.1490895445466,1.7108581974776653,0.5876227193957614,2.657944497464767,0.9129152701877483,0.0,0.0,0.0,0.0,28.17659534462958,9.677720575636037,0.0,0.0,101.45856446349127,34.8476324010513,9.83381999999946,3.377589129810711,147.31130704148384,50.596519903918434,0.2651984408521174,1.696,0.0,13.302968546689167,48.65037670047433,5.776526866665004,44.308316452693575,27.97144928244023,6.075,89.40936415417622,85.44415230496975,818.1205850008504,13219760.564581547,0.0,0.04770201558780135,0.0454054676429235,163.87341202843785,-184.61974458933184,1.0,184.61974458933184,0.0,13219760.564582687,13219760.564581547,Optimal,14475690600.0,35195.234124799725,35824.64720280003,12646736,176.0,completed,2291547103.781728,86.19955398207571,58.837609202114315,10.114262975633588,True,277.13211699092614,0.0,8094313688.318074,1.1,0.5,96.3138169577093,26691651988.96654,0.0,,0.0,,,
d110,i100,2030,idm_d110_i100_2030,207.83498256475784,212.3716119220066,0.24325312997361603,0.11454126461259363,61.66968947118953,29.0385748420263,20.17524867787229,9.49997435875829,0.0,0.0,3.792730072783432,1.7858931513767062,0.0,0.0,48.34507278635873,22.76437625011456,12.988939999998419,6.116137596002521,65.15667778383055,30.680502537109017,0.032,11.71598907257255,0.0,4.546740032337483,21.39638794113129,4.603777214403856,20.17944185648583,14.656110860590028,6.075,59.675557647838694,53.44487878722357,50.48453475016966,82177455.69740824,0.0,0.3953976115248219,0.3869512264548234,84.05235558965765,-22.736700078899446,1.0,22.736700078899446,0.0,82177455.6974179,82177455.69740824,Optimal,3552849550.0,2452.5958046996966,3120.6941688000225,12030866,151.0,completed,3251814403.731986,32.67959075167646,35.36549660017819,18.332041853150404,True,207.83498256475784,0.0,0.0,1.1,1.0,51.01163260482686,10602001773.024021,3.37,,0.0,,,
d110,i100,2040,idm_d110_i100_2040,261.4625571932453,272.07295638169614,0.43413105666658386,0.15956420749790853,21.791281214559852,8.009352162141562,8.814071713472176,3.239598610126746,0.0,0.0,43.544236779229955,16.0046177901419,1.570986176442456e-07,5.774135722032184e-08,89.43672774637727,32.87233282418001,12.769520000000005,4.693417592774422,95.28298771429165,35.02111675539608,0.058395545787919216,3.4085611664826456,0.0,15.155469836345551,38.56206409079692,5.776526866665004,32.854863156307964,21.930558559546476,6.075,72.74643137984843,67.89344957957609,0.0,47418682.3714282,0.0,0.1813593612808635,0.17428664356079424,132.26341642743782,0.0,1.0,0.0,0.0,47512096.6798243,47418682.3714282,Optimal,16078811100.0,6166.877274000086,6797.824467099737,12598724,146.0,completed,2775422905.1516023,59.77438331621501,69.12126687330283,20.421505534457875,True,261.4625571932453,0.0,120176077.00008881,1.1,1.0,80.19588885067289,20968222175.2822,1.16,,0.0,,,
d110,i100,2050,idm_d110_i100_2050,277.13211699092614,288.7622391099982,1.7108581974776393,0.592479890289922,9.473366255007488,3.2806804256005226,0.0,0.0,0.0,0.0,46.63865899125415,16.151231939120713,0.0,0.0,89.18478792813647,30.88519752548508,9.833819999999474,3.4055076004080567,131.92074773812294,45.684902619095695,0.21673072398150256,1.696,0.0,16.28525742001423,42.11376117131956,5.776526866665004,39.76714655353632,22.524297226943485,6.075,80.56808763527876,76.57010014458078,975.7291164891265,26439521.129163887,0.0,0.09540403117560557,0.09156156016331582,146.94266929377582,-13.063815498339352,1.0,13.063815498339352,0.0,26439521.129165374,26439521.129163887,Optimal,13157094900.0,11492.031476899981,12125.068372200243,12646736,187.0,completed,2288955363.940625,72.37615898461974,52.26576492776458,17.356461697718636,True,277.13211699092614,0.0,8094313688.318074,1.1,1.0,89.73262068233836,24867791132.840195,0.0,,0.0,,,
d110,i150,2030,idm_d110_i150_2030,207.83498256475784,212.21450907579492,0.25078146268400237,0.11817357058957396,64.06975200654153,30.191032783558764,24.241433978808352,11.423080393692702,0.0,0.0,4.230268431570078,1.9933926525538306,0.0,0.0,44.36358128393939,20.905065104711767,12.988939999999179,6.12066538549446,62.069751912252364,29.248590109398894,0.032,11.49296065312066,0.0,4.6164197766266195,19.527038363261447,5.392385109021612,19.5122,14.695385524542294,6.075,56.392494170194695,50.15365521411066,16.249017231740048,89726342.36128911,0.0,0.4317191516752091,0.42280965025460293,67.59996166576614,0.0,1.0,0.0,0.0,123266183.55,89726342.3612891,Optimal,3446535140.0,2042.0172472000122,2680.2060322999023,12030866,130.0,completed,3320756746.342579,30.8211761461767,34.906420131095274,20.063096728298227,True,207.83498256475784,0.0,0.0,1.1,1.5,50.88427287447493,10575531965.686878,3.37,,0.0,,,
d110,i150,2040,idm_d110_i150_2040,261.4625571932453,271.8938286335464,0.4341310566665834,0.1596693308003314,21.791281214559895,8.014628843941065,8.814071713472176,3.2417329064690263,0.0,0.0,43.54423677922994,16.015161873320075,1.570986176442456e-07,5.7779398095857586e-08,89.11945469975066,32.777299561243176,12.769519999999982,4.696509686952297,95.42113301276851,35.09499773949463,0.058395545787919216,3.4085611664826456,0.0,15.155469836345551,38.56206409079686,5.776526866665004,32.85486315630799,21.930558559546476,6.075,72.72847631849044,67.8722973007378,0.0,47418682.37142823,0.0,0.1813593612808636,0.17440146622576816,132.26341642743796,0.0,1.0,0.0,0.0,71268145.01973645,47418682.37142824,Optimal,16078811200.0,5198.986577599775,5812.822044599801,12598724,153.0,completed,2775422905.1516023,59.77438331621501,69.12126687330283,20.421505534457875,True,261.4625571932453,0.0,120176077.00008881,1.1,1.5,80.19588885067289,20968222175.2822,1.16,,0.0,,,
d110,i150,2050,idm_d110_i150_2050,277.13211699092614,288.4807429813568,1.7108581974776396,0.5930580252243057,9.89087504037273,3.428608418764344,0.0,0.0,0.0,0.0,47.840258358231154,16.58351883866399,0.0,0.0,87.60399402277548,30.36736286707253,9.833819999999301,3.408830654819416,131.6009373625005,45.61862119545542,0.21692556999397278,1.696,0.0,16.457369931525566,41.35080555105579,5.776526866665004,39.65874437316798,22.061338441673236,6.075,79.98787274257167,75.98598406252795,969.4071549262766,27258593.918586805,0.0,0.09835956299312398,0.09449016817163565,144.39509190212667,0.0,1.0,0.0,0.0,39659281.693748064,27258593.918586805,Optimal,13151914700.0,7223.358415900264,7848.03791990038,12646736,198.0,completed,2288820312.8570433,71.73794154199524,52.07959684142798,17.808023737397225,True,277.13211699092614,0.0,8094313688.318074,1.1,1.5,89.54596527939246,24816062925.874,0.0,,0.0,,,
d120,i005,2030,idm_d120_i005_2030,226.7290718888267,238.44695147224306,1.7389316488471054,0.7292740117289902,0.09771826405329953,0.04098113372805047,0.0,0.0,9.725915086921395,4.078859061468673,9.225598906313556,3.8690362151211994,0.0,0.0,70.43080307790837,29.53730489865668,12.988939999998578,5.447308057327201,134.23904448820076,56.297236621969205,0.31432507676681254,1.26671619177811,2.2311446077130666,9.746693537839622,35.314097814546614,6.8853,43.9970614656616,22.491180710500025,6.075,92.01112358968207,85.83454152062589,0.0,4482406.674404948,4077412.2629937753,0.0197698805762449,0.01879833919758346,188.53791783140744,-601.02785910738,1.0,601.02785910738,0.0,4482406.674404613,4482406.674404949,Optimal,16073558300.0,16307.872400400229,16914.879331400152,12030866,174.0,completed,2835514042.3368893,89.2006284422944,86.31025099505253,9.615800162514503,True,226.7290718888267,0.0,0.0,1.2,0.05,98.8164286048089,22404557144.93683,0.0,,0.0,,,
d120,i005,2040,idm_d120_i005_2040,285.2318805744493,304.76110861774913,5.132574592433203,1.6841304376769433,0.05291644781129075,0.017363254796943905,0.0,0.0,22.569930149989393,7.405777676933852,3.4099458738342485,1.118891412785619,1.69183126693803e-07,5.551335846661566e-08,128.8964578796228,42.294260729079106,12.7695200000001,4.190009695763526,131.92976350487496,43.28956673745065,0.8225252376408184,0.19987701871265415,6.125991433103871,6.206155507805741,62.96199636337058,5.776526866665004,47.33153195437502,34.52047749812681,8.03589300015425,91.45796759997023,85.58382746652975,0.0,2591568.909808641,9462030.991020046,0.00908583186630222,0.00850360769969226,210.6185124486675,-935.5282995747683,1.0,935.5282995747683,0.0,2591568.909808598,2591568.9098086436,Optimal,29309994900.0,17456.418019300327,18073.10403149994,12598724,206.0,completed,2467991544.971427,106.97413026217895,108.59951514419092,10.699292107105522,True,285.23188057444935,0.0,120176077.00008881,1.2,0.05,117.67342236928447,33564211556.022476,0.0,,0.0,,,
